"Data Source","World Development Indicators",

"Last Updated Date","2017-09-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Curacao","CUW","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","","","","","","216.91","220.56","220.62","224.97","225.39","225.92","227.75","228.81","220.27","228.71","230.53","231.06","225.79","230.6","247.22","232.3","241.49","279.87","229.19","230.44","169.71","206.46","121.09","217.49","122.05","97.67","114.68","107.87","105.42","105.04","97.52","94.43","101.5","99.57","99.31","100.15","100.24","100.29","98.19","100.46","101.35","102.36","103.17","103.02","99.58","102.71","104.78","105.34","104.36","","",
"Cyprus","CYP","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","51.18","51.35","47.23","47.23","63.25","65.67","76.89","79.55","86.7","84.29","94.38","93.25","77","76.38","62.98","68.96","69.77","72.6","77.26","78.71","81.12","81.76","84.93","88.76","87.08","84.79","87.54","94.85","100.95","98.54","84.87","98.2","106","95.58","110.65","107.76","99.23","105.2","108.88","106.84","105.81","109.18","105.87","109.16","97.79","93.06","91.23","88.43","84.39","83.7","87.54","81.53","77.41","81.06","","",
"Czech Republic","CZE","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","121.75","104.53","107.58","109.03","105.07","106.16","106.38","102.2","105.2","99.2","89.77","106.77","99.86","93.37","96.68","102.18","97.99","90.85","97.64","88.85","92.57","103.78","","",
"Germany","DEU","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","62.41","66.77","71.07","68.9","66.76","71.01","77.34","78.22","75.31","79.27","78.25","78.07","79.55","82.89","80.23","79.9","83.13","87.47","89","88.48","88.5","93.78","90.94","95.95","95.74","99.7","96.07","97.67","97.39","106.71","99.03","93.31","92.38","89.63","92.25","94.57","94.78","96.65","99.6","101.97","101.33","98.13","93.61","102.88","99.88","97.24","99.19","103.57","105.79","102.64","104.13","104.82","105.43","112.11","","",
"Djibouti","DJI","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","13.36","13.72","14.17","14.48","14.75","15.98","16.68","17.94","19.29","20.03","20.95","22.07","22.06","23.54","23.92","26.85","26.28","27.73","36.42","46.58","45.05","45.36","52.96","58.16","68.35","73.72","75.86","78.95","95.15","93.29","69.34","73.32","68.82","73.55","75.78","71.74","75.17","76.65","77","84.47","86.28","98.64","95.46","94.4","94.7","110.89","136.51","142.34","125.58","115.98","131.3","134.49","133.61","133.41","","",
"Dominica","DMA","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","72","69.61","69.53","84.22","95.39","92.39","91.78","99.88","104.51","89.11","84.86","84.43","77.24","85.27","89.47","100.26","99.15","110.66","81.25","69.31","90.65","94.98","96.03","100.7","105.12","128.09","141.95","157.26","135.16","152.3","143.43","136.93","141.31","123.13","111.51","130.12","126.78","117.8","115.65","116.27","106.43","104.87","96.28","99.52","98.74","101.74","105.69","104.72","109.14","108.15","107.33","111.16","111.21","114.55","","",
"Denmark","DNK","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","58.67","59.64","58.33","59.19","60.17","59.3","59.04","60.4","57.43","54.74","55.81","55.21","56.19","61.21","59.08","58.98","64.04","65.16","67.67","67.11","67.34","71.23","70.04","76.07","74.92","74.3","72.09","73.96","76.06","90.89","90.57","87.73","94.32","91.42","94.13","94.18","95.99","98.23","97.3","97.46","97.99","98.18","99.26","101.05","100.84","98.1","100.59","101.74","102.24","101.51","102.77","102.81","100.4","105.93","","",
"Dominican Republic","DOM","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","45.29","45.92","44.5","45.9","42.18","45.01","45.06","44.69","51.71","53.95","57.45","58.81","61.16","62.49","59.93","65.59","65.99","67.59","66.63","66.85","67.96","72.05","74.76","74.07","71.34","71.94","74.64","74.93","77.94","69.59","73.47","75","77.04","75.04","75.83","78.62","80.66","78.43","78.76","83.92","92.19","94.92","93.91","93.83","99.04","107.14","110.86","104.71","116.79","128.92","123.84","125.76","135.3","138.67","","",
"Algeria","DZA","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","37.47","38.97","38.99","34.76","40.36","27.03","29.68","38.17","35.22","36.56","37.97","34.34","32.78","35.4","38.54","36.24","29.94","29.7","33.54","36.31","37.35","34.01","35.9","38.47","47.04","47.71","48.19","46.49","50.73","51.13","59.79","64.72","61.97","57.04","64.22","75.73","61.83","69.14","73.17","68.99","74.35","76.04","88.79","98.04","98.93","103.03","93.1","94.77","119.23","125.03","134.88","148.79","165.02","162.14","","",
"East Asia & Pacific (excluding high income)","EAP","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","15.7531925246282","16.6633783476628","17.331792424493","18.384928981078","19.3818351892172","20.3185947927842","20.4657158614259","20.7991226165379","21.1711972361234","22.2706352437408","23.25136509112","23.0543955617913","24.9799839433312","25.3168857331513","26.044281091384","26.3451360123213","26.7334513069891","29.1246540679372","30.4812186792289","31.3650087078788","33.0537541759953","35.2722124066643","37.1988212171887","40.1904279027418","40.9154193262213","42.7463009421267","44.3480893334761","45.9441960031618","47.9634566993338","51.3356878831627","52.8436072949597","55.7691249179088","59.4505700298376","62.3830107556583","66.8522341133637","70.8849893308844","72.7425942573736","75.7672586818626","79.0540979014025","82.8195531295852","84.7804824889012","88.6827408074066","91.474710306108","96.4891628934646","100.025198092931","103.485639013604","108.439794009865","113.946728898091","117.149731537803","119.836803187353","123.595228706978","128.320809834491","130.023099911602","","","",
"Early-demographic dividend","EAR","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","28.5583876660732","29.3052404846944","30.19765288834","30.859280328509","30.6104382781291","31.1340547066044","32.8842334085213","34.0365558522387","35.1513577876777","36.3547243476547","36.8731599614699","36.7281902357367","37.9572431552011","39.0344411737809","41.2163155970146","42.0386585999796","43.8216758988128","45.750628218046","45.3696439462821","47.1549527555703","49.8179640621453","50.5807817863062","52.6267447330989","54.2023783037599","55.7875992166599","58.0060805242502","57.8711113131925","60.8810531612524","62.3876207500074","65.2506408019044","66.6488803834929","68.8435183739401","70.8324780038804","72.7945709960991","75.5429985486519","78.6855924134434","79.5909350825866","81.8531527892527","85.1377972569265","86.8091256820206","88.4177869513597","88.4123418595498","93.819346123651","95.0034229324352","100.205377971115","104.79119909645","110.221926016833","113.206621711312","113.511952358425","119.278949293731","123.970687915146","126.831454709686","129.278201265969","","","",
"East Asia & Pacific","EAS","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","18.8945178586068","20.034687681363","20.8127483276944","22.0457456868324","23.0020839228751","24.1351452576808","24.3102563907655","25.0570785189724","25.4134068068745","26.5187997399128","27.4849551276267","27.5995944910536","29.5181858479796","29.644941686426","30.6818063629693","31.2757595772995","31.9344949989464","34.4827160062733","35.762835459524","35.9884835878924","37.7940450409041","39.7372379212816","41.9697270138964","44.6887061118348","45.5688442174175","47.3007992542302","48.7333107815934","50.3043130169488","52.1090786788613","55.1597847083279","56.4489887135564","59.5269901094176","62.7983807391818","65.504082221821","69.8052847773335","73.7943231427649","75.5648223290625","78.2296540760755","81.4599723540743","84.8433090217367","86.7580518813071","89.6890086468994","92.5559554269135","96.9066614716366","100.276990775059","102.816347753305","107.506974983409","112.715796999509","115.639954362341","117.793556129189","121.354587486721","126.117434208103","127.657079160333","","","",
"Europe & Central Asia (excluding high income)","ECA","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","107.438943728593","104.821379298909","94.8416030991537","93.010124363261","90.3529885359586","90.9851174352692","85.6102298486234","86.1091028057717","87.9412041657554","90.5437736653103","93.6600152332697","92.3048846892724","97.4175827934985","99.824448513309","102.674128890408","101.910471723078","108.98143445098","111.864487664875","108.274613135378","119.186585966095","117.869758798766","126.024046649044","","","",
"Europe & Central Asia","ECS","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","102.207542926624","99.9150202281451","94.3189163028629","93.88972154194","95.959842504641","96.0373499730291","94.3247480093926","95.894199730228","96.5184536348072","96.3038110916533","97.35237054599","95.7355456276071","100.745344271185","99.4340111373957","99.8226045828965","99.2486760266008","103.531442201234","105.355481417939","103.313361529649","108.299538307586","105.817933537733","110.525820946322","","","",
"Ecuador","ECU","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","32.14","32.62","32.93","39.13","40.77","37.77","36.58","39.25","39.23","39.12","38.1","37.2","37.11","40.86","41.44","42.03","43.29","41.4","41.37","44.03","43.01","53.6","45.8","49.63","51.15","53.22","54.26","59.88","62.28","57.87","61.25","66.27","69.94","77.33","78.15","84.13","95.83","80.21","91.54","91.59","92.83","92.37","95.79","99.59","98.22","102.19","106.43","111.74","117.17","123.1","122.15","117.75","113.41","120.09","","",
"Egypt, Arab Rep.","EGY","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","16.31","19.38","20.06","20.09","20.29","20.9","20.43","22.75","23.81","23.85","24.73","25.23","25.45","25.98","27.01","27.86","27.13","27.96","29.48","29.78","30.03","32.05","33.23","33.38","35.71","38.88","41.02","40.38","41.44","53.41","54.62","58.44","60.49","61.29","66.44","72.61","75.77","76.36","81.23","85.28","82.53","87.27","92.18","95.01","98.74","106.25","111.1","116.35","117.96","110.06","113.95","120.46","117.48","122.36","","",
"Euro area","EMU","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","61.4664117929987","64.6404774314529","66.1814911201073","65.7868741279176","67.2521107988795","68.2923982781999","72.2922065409386","73.4836566724254","72.2312613671173","75.9008728568986","75.57404963712","75.1980136240134","80.3667620135206","82.378355072122","81.4851134283163","80.31794971948","80.1648204274133","85.6115955438444","89.8474066720025","91.7407199539281","89.1118359457194","93.8047644412188","92.3308079466198","95.758043223443","94.7113064293443","95.3674075223494","97.5132049142733","94.6392961712631","96.4834185384257","96.2661765425128","96.6709202716183","98.9787326642169","95.2154029191242","93.3475613421332","93.0172616133543","98.5699038834607","98.6158708941313","98.4045979777154","102.109056341975","102.238265524164","100.054060650007","99.9097505786352","98.0629964409944","102.748576265956","99.253055885858","97.9983678481862","97.9525485162028","99.8192849260811","101.776111008688","101.1268486212","102.414520187954","98.8746764077429","102.170827066955","","","",
"Eritrea","ERI","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.87","82.73","76.91","73.32","74.96","106.25","95.63","79.91","89.18","74.96","83.43","86.12","108.38","105.5","123.02","93.09","103.22","105.52","109.4","109.76","112.49","111.45","","",
"Spain","ESP","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","35.57","34.94","42.06","37.91","38.57","42.59","39.61","42.65","41.88","45.09","45.15","49.51","55.1","55.49","56.36","55.82","53.31","61.32","63.64","66","61.04","68.52","61.32","70.5","67.07","66.86","74.98","68.1","73.06","82.76","79.48","81.78","78.51","75.17","69.47","88.37","95.39","92.31","92.58","99.76","100.75","100.54","110.66","103.72","94.43","101.85","101.47","101.25","101.08","103.69","107.14","92.82","113.78","102.95","","",
"Estonia","EST","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","148.85","132.5","112.58","106.9","99.66","100.52","97.8","91.03","99.78","98.79","95.18","92.38","96.43","103.23","100.33","112.01","108.4","115.35","110.92","119.72","123.93","128.61","140.8","","",
"Ethiopia","ETH","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.48","51.52","57.2","66.89","67.88","62.79","67.79","69.79","75.32","84.99","87.49","92.75","102.66","104.59","106.71","114.77","121.93","137.01","138.14","147.42","152.57","159.72","","",
"European Union","EUU","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","64.7853615665794","67.0821952335132","68.5566217079511","68.6686357580309","70.2325063912338","72.1639065028613","75.3481357927266","76.5708010056732","75.3150750632712","77.9032317189245","78.1736071479098","78.9650863440271","83.4490855893092","85.7084467186043","84.7781230528598","84.9556705003201","85.1260768158532","90.2678390432916","93.9463160933315","94.343820998236","92.5099605428071","97.3857905725788","95.9314888206346","100.314784997806","98.4127296054448","99.518275855546","99.7180232991295","98.0806813356905","99.8756377052209","99.7490953930281","99.1744053045221","98.9443269383546","97.3356077657718","94.1448151935699","94.7659187895189","98.892072327816","99.0475816791399","98.8036914864975","101.244769721813","100.609836587573","99.3454650946077","98.9331191796771","97.4526485520558","102.892824618413","98.9052165552635","98.2019588263236","96.8972587905486","100.395012390154","101.466792006827","100.401640889112","102.247506682775","98.6252123977683","101.87244397686","","","",
"Fragile and conflict affected situations","FCS","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","30.6198424800946","32.6719825889464","33.0234004913177","34.1815025130362","34.6647141642248","34.5359865444909","37.2091132461414","37.5264551161919","38.720905791084","38.6856162555905","40.0085223005307","41.4851929759448","41.178666390669","43.9008743984818","45.378600871458","46.8850330856964","47.0560971916327","49.3916724642385","49.3288691098877","53.1951433400683","55.6481163293248","56.73010630321","56.1501630106061","56.3628912788255","60.0030472044102","60.8442472717289","59.4192309940198","63.8108923358626","61.4118480252231","63.0703698703442","62.7919410804034","64.9784766619636","67.171657955218","70.8957432464683","72.0409819748753","76.7672044106119","76.9533658196971","81.0736408443532","81.652144047493","83.9496932831085","87.0583827949392","91.536542868509","93.9662625448728","95.8897464729247","99.5683135378641","104.541939989211","105.822918620166","108.236874008093","112.076414994462","114.691611530507","117.865089221735","117.640896016432","120.430631360789","","","",
"Finland","FIN","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","77.56","77.26","82.25","84.12","84.41","80.19","80.85","80.82","84.84","82.66","85.65","84.88","80.3","83.72","86.12","90.8","84.84","86.34","88.99","89.76","86.46","91.78","98.74","96.4","93.03","93.4","84.37","86.28","92.46","108.54","97.94","91.93","94.89","96.67","94.65","95.81","98.97","89.98","92.15","98.42","97.64","100.79","98.93","98.38","102.1","99.52","101.59","100.36","100.88","93.62","97.71","93.67","98.44","102.69","","",
"Fiji","FJI","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","50.98","61.12","69.99","70.85","64.87","63.74","63.07","75.5","71.67","77.62","72.1","65.15","68.03","62.83","63.13","65.08","73.78","75.75","93.24","85.53","94.05","96.49","71.51","104.23","87.74","105.71","86.06","89.19","105.35","108.53","96.68","99.13","98.61","104.63","107.35","105.43","100.41","82.42","101.39","101.26","92.96","97.61","90.42","97.37","98.94","103.69","94.84","93.06","86.72","81.53","93.09","85.61","85.75","88.14","","",
"France","FRA","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","61.34","70.49","65.59","66.2","70.54","66.77","71.75","74.93","70.61","76.24","76.01","74.99","82.52","82.19","77.9","77.94","74.77","80.92","88.01","87.94","85.29","91.11","87.39","93.62","91.19","90.3","92.81","90.99","90.28","98.42","97.4","102.98","97.38","96.77","98.84","104.05","104.55","104.99","105.72","104.04","100.26","105.25","96.87","104.13","99.95","95.92","95.17","96.95","98.89","97.48","99.51","97.52","97.61","103.24","","",
"Faroe Islands","FRO","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","15.68","14.9","16.76","13.8","12.9","96.95","93.42","93.8","89.23","83.92","89.62","92.38","91.04","94.01","93.76","96.76","95.39","71.34","91.58","92.45","92.45","92.45","87.96","93.35","94.17","94.94","96.75","97.12","97.18","97.72","98.65","99.89","100.62","100.55","100.67","100.1","100.62","100.56","100.32","100.42","100.34","100.23","100.15","100.07","100.01","99.92","99.79","100.06","100.09","99.92","100.32","100.69","101.59","101.6","","",
"Micronesia, Fed. Sts.","FSM","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.06","0.06","0.06","0.07","93.02","93.52","93.61","93.65","93.43","93.47","93.5","93.53","93.55","96.58","99.25","104.17","105.72","104.45","104.23","84.73","84.41","83.12","88.23","99.35","","",
"Gabon","GAB","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","42.5","43.12","44.03","44.56","45.25","46.28","47.03","48.5","48.31","49.85","51.24","52.02","52.24","53.03","53.4","55.19","59.38","62.99","65.78","68.3","66.65","67.47","69.47","70.68","71.12","74.45","75.31","78.07","79.37","82.9","90.59","89","87.02","88.3","88.51","91.97","93.58","97.16","96.42","100.03","98.35","99.76","100.27","99.52","100.24","100.24","102.11","103.81","106.48","110.54","114.71","113.96","117.31","94.33","","",
"United Kingdom","GBR","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","64.86","67.37","67.09","67.82","69.22","69.41","71.21","70.86","70.56","74.7","75.39","76.64","78.95","81.94","78.19","76.82","82.95","85.63","87.58","90.71","89.86","93.69","93.51","98.98","95.93","96.2","95.23","93.3","95.16","106.39","107.33","108.64","105.74","106.29","106.5","105.97","105.98","105.83","105.84","103.31","95.76","101.66","99.44","99.78","100.28","99.95","98.01","102.2","99.94","102.1","104.37","98.35","100.58","108.83","","",
"Georgia","GEO","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105.14","98.33","103.28","118.52","115.31","119.86","105.93","112.39","96.84","101.26","96.16","113.44","103.08","120.64","76.28","88.86","76.36","74.43","68.77","78.14","72.85","88.51","88.49","","",
"Ghana","GHA","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","27.1","27.46","28.06","31.8","28.75","28.89","31.53","30.59","33.16","34.08","35.41","34.62","34.97","39.52","36.81","32.45","28.9","28.59","29.79","29.97","29.52","27.6","28.06","35.24","34.84","37.94","38.78","39.65","43.97","37.17","54.98","54.16","58.56","55.39","63.51","68.43","67.11","72.71","77.58","78.58","81.83","90.28","93.98","97.5","99.72","102.78","100.26","112.57","121.5","124.6","131.56","139","143.54","144.53","","",
"Gibraltar","GIB","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","34.8","35.43","33.51","35.26","34.62","37.27","38.84","39.82","39.57","40.94","42.2","40.36","40.88","41.32","42.21","43.94","44.37","44.58","45.88","46.34","46.66","47.19","47.59","49.74","50.05","50.15","50.99","51.76","54.33","58.15","61.52","65.09","66.45","70.54","71.33","72.92","74.76","77.25","79.61","83.77","84.36","88.45","92.58","96.64","100.55","102.82","106.7","111.88","112.31","120.02","124.88","128.96","133.46","132.49","","",
"Gambia, The","GMB","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","64.57","65.87","66.09","68.63","75.21","81.1","73.84","80.91","76.76","78.94","84.09","75.38","87.27","80.5","78.47","76.98","60.64","77.03","50.43","52.21","72.82","87.94","69.99","69.82","62.33","72.71","74.98","69.95","80.72","60.22","67.44","55.01","62.77","65.4","63.59","52.8","64.86","63.56","89.7","98.85","107.39","68.62","87.62","107.96","93.6","98.44","71.83","101.76","121.2","138.03","87.77","106.59","97.13","85.68","","",
"Guinea-Bissau","GNB","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","40.68","40.87","39.66","38.63","35.56","34.02","33.43","33.64","32.15","32.79","30.2","32.4","31.51","32.65","37.01","41.34","39.15","37.52","39.1","39.63","43.1","48.05","44.38","52.26","51.84","55.93","55.69","54.75","60.38","63","60.92","64.53","65.46","66.32","69.19","71.31","76.68","79","83.29","87.56","90.56","90.9","91.15","95.16","100.49","104.35","104.93","120.26","123.14","129.2","127.12","134.1","140.12","139.45","","",
"Equatorial Guinea","GNQ","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","104.33","118.83","123.92","131.07","132.22","140.44","127.81","140.77","113.66","133.41","97.33","61.64","67.15","67.5","58.03","47.74","48.1","48.31","48.34","54.54","60.75","53.85","54.96","58.83","56.97","58.73","65.23","65.08","60.66","84.62","82.03","79.48","76.59","78.17","81.73","82.88","84.38","82.17","89.17","90.17","90.74","88.55","92.79","97.52","101.12","101.36","106.32","108.08","107.52","110.57","112.3","114.32","116.32","118.31","","",
"Greece","GRC","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","50.7","42.16","47.62","46.76","50.95","53.75","55.01","54.4","55.85","60.54","59.39","62.88","65.11","72.48","77.07","71.95","72.46","77.5","74.86","83.88","86.61","87.19","83.54","86.56","90.82","83.84","81.82","87.91","93.2","84.33","101.24","99.66","97.38","102.6","102.86","101.92","98.09","96.97","104.79","105.39","103.73","100.35","91.34","99.76","102.62","97.62","92.88","95.72","94.3","86.08","89.15","98.53","87.57","87.62","","",
"Grenada","GRD","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","117.46","126.05","133.94","128.14","158.11","158.78","171.46","177.29","176.41","171.02","155.88","147.8","141.84","136.58","138.36","157.19","154.29","155.1","162.9","151.69","163.13","144.77","136.24","148.29","135.72","143.61","159.62","141.04","137.46","145.16","138.79","135.39","141.95","147.68","137.85","134.05","129.12","127.28","133.13","133.13","123.18","139.44","125.08","130.08","78.56","91.36","94.58","94.11","95.69","97.51","99.74","99.99","101.3","102.68","","",
"Greenland","GRL","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","48.23","55.98","49.74","72.35","67.7","96.02","88.25","62.62","81.69","94.83","91.03","50.87","65.75","52.36","58.83","34.74","58.39","69.54","90.72","97.42","108.57","115.32","101.94","106.4","103.06","103.06","104.17","104.17","105.83","105.29","110.07","112.05","111.96","105.57","100.76","102.21","94.07","92.81","93.12","90.77","88.88","105.81","100.13","101.94","99.37","98.68","104.25","103.67","102.67","98.56","98.56","98.56","98.56","98.56","","",
"Guatemala","GTM","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","17.84","18.41","20.19","21.22","20.75","21.52","22.2","24.95","26.01","27.13","27.74","29.45","30.74","31.46","32.87","35.1","36.28","36.09","33.89","36.97","38.73","40.91","39.47","40.19","41.73","42.12","44.07","46.01","49.77","56.37","57.19","58.25","61.38","64.09","71.28","74.49","76","80.37","79.46","80.49","84.36","90.59","91.66","95.51","97.36","107.13","121.28","124.3","129.78","131.47","132.32","142.43","152.37","158.51","","",
"Guam","GUM","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","34.64","35.94","40.52","35.56","41.01","43.18","47.51","51.89","55.89","53.09","51.22","54.79","57.68","60.34","66.93","56.41","66.87","74.27","74.58","68.32","74.3","71.05","70.36","71.48","71.74","74.5","76.78","81.98","70.3","71.11","75.37","77.65","79.42","83.31","87.12","92.17","92.72","93.18","94.19","95.14","95.48","97.17","96.78","99.19","99.31","101.5","103.72","104.88","92.92","95.97","96.81","88.06","87.11","87.71","","",
"Guyana","GUY","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","65.43","67.03","60.01","68.05","68.11","70.44","69.97","64.99","74.12","71.23","76.07","68","66.23","79.83","77.5","72.48","78","82.79","71.08","72.35","75.77","74.5","64.17","68.28","65.3","68.08","62.46","58.35","56.15","55.32","65.58","72.78","78.47","85.52","99.32","102.52","105.96","96.63","104.95","96.36","101.42","101.2","108.97","107.75","94.35","97.89","99.31","98.52","106.74","107.75","113.68","112.97","129","144.61","","",
"High income","HIC","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","52.4719253249279","54.3497892340971","56.1941979596516","56.8640468364487","57.9322638509925","59.4202111733627","61.73912703659","63.1582633241965","62.5913385225551","63.7240368732702","65.7064155581532","65.760415679866","68.5625094683483","69.8238795592815","71.6318892486111","72.7625933466623","74.1800121438174","76.6970991396553","79.4821248166754","78.5539582396686","80.5994774361715","82.7733777236713","78.7208321624402","83.8873628413906","85.3510159886059","84.6128790409597","84.6826790577485","82.3628380459237","86.1179307297942","87.3890798174359","86.8303794499125","90.3222013342939","86.8913410539802","90.363287646217","89.1546719786258","93.3955561975532","94.7363900482717","95.419833387088","97.6473462420582","98.4838731168426","96.7374242702949","96.1724091994585","96.714589030907","101.124932883603","99.7801647611404","99.0949023552567","100.756549461023","103.758649844668","105.08031188499","104.600499683703","105.345932736156","104.739980848362","107.760164550514","","","",
"Hong Kong SAR, China","HKG","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","130.39","163.57","149.34","117.64","111.55","135.43","148.35","166.96","181.79","192.33","204.04","213.79","178.77","174.39","163.02","172.35","193.86","197.02","218.46","144.17","237.99","230.19","227.21","213.93","222.21","205.11","210.1","212.55","191.18","164.93","139.78","98.07","106.35","73.95","83.72","85.79","89.07","97.61","108.3","108.21","111.58","102.74","96.14","98.82","98.98","102.2","85.39","49.13","54.92","55.35","56.44","58.46","59.44","34.23","","",
"Honduras","HND","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","29.1","28.87","28.85","31.08","30.92","36.27","42.33","45.34","47.07","46","50.52","53.45","51.54","46.34","38.68","45.13","49.13","54.22","52.71","58.51","61.22","58.76","53.99","53.43","55.25","54.45","59.38","60.37","61.22","65.95","66.35","67.26","69.2","73","72.34","80.91","78.83","77.43","66.13","68.95","71.73","80.15","90.86","95.87","103.69","100.44","106.12","109.36","106.04","109.47","112.23","115.46","118.34","119.93","","",
"Heavily indebted poor countries (HIPC)","HPC","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","33.3075722819622","34.4432170602235","35.3003603542682","36.4699829940786","36.5666256965946","37.7705154634271","40.2523316666092","40.7773956490735","42.3591323870799","43.6376475487534","44.4465778068053","44.6630069982705","45.1169511775951","47.2156231559857","48.8098556527061","49.5173238160887","49.4945827075826","51.0537363499404","50.7986539003605","51.6664286562604","53.7130876442951","53.8854580087628","54.1870102557141","53.8779715124906","56.2632635227998","57.8684167468483","57.5735889664209","60.4555230336022","61.5216536232433","62.2335410494467","65.771907675636","65.5267698417","66.1549595167939","67.7554617637147","70.4610546422895","74.7639983348235","75.2214046851642","78.7917037510693","81.3702379687693","81.9982003792902","85.4675011017308","89.7104976773431","93.8922929165445","95.8407908775165","100.388400134393","103.77080898809","105.617594450225","110.828141940541","115.841590172409","123.233405799348","125.786686618965","131.482367986727","135.353951668201","","","",
"Croatia","HRV","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.87","98.96","94.18","96.45","99.27","101.77","110.69","109.39","94.65","106.28","113.8","90.19","101.77","97.75","100.48","99.55","109.34","108.67","100.4","99.53","87.75","97.42","91.73","","",
"Haiti","HTI","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","61.31","62.69","64.87","66.2","68.1","69.5","71.91","73.07","75.21","77.43","79.65","82.52","83.52","85.45","86.46","88.81","86.87","91.15","93.44","93","94.37","96.44","98.84","99.81","100.57","99.42","98.33","95.73","95.57","92.81","90.55","88.79","86.55","86.26","83.31","85.35","89.72","87.93","90.7","95.04","92.72","93.94","95.12","97.41","101.5","101.08","110.1","108.86","125.62","136.24","144.55","146.29","158.71","166.79","","",
