,Country,Country Code,1962 Imports,1963 Imports,1964 Imports,1965 Imports,1966 Imports,1967 Imports,1968 Imports,1969 Imports,1970 Imports,1971 Imports,1972 Imports,1973 Imports,1974 Imports,1975 Imports,1976 Imports,1977 Imports,1978 Imports,1979 Imports,1980 Imports,1981 Imports,1982 Imports,1983 Imports,1984 Imports,1985 Imports,1986 Imports,1987 Imports,1988 Imports,1989 Imports,1990 Imports,1991 Imports,1992 Imports,1993 Imports,1994 Imports,1995 Imports,1996 Imports,1997 Imports,1998 Imports,1999 Imports,2000 Imports,2001 Imports,2002 Imports,2003 Imports,2004 Imports,2005 Imports,2006 Imports,2007 Imports,2008 Imports,2009 Imports,2010 Imports,2011 Imports,2012 Imports,2013 Imports,2014 Imports,2015 Imports,2016 Imports,1962 Exports,1963 Exports,1964 Exports,1965 Exports,1966 Exports,1967 Exports,1968 Exports,1969 Exports,1970 Exports,1971 Exports,1972 Exports,1973 Exports,1974 Exports,1975 Exports,1976 Exports,1977 Exports,1978 Exports,1979 Exports,1980 Exports,1981 Exports,1982 Exports,1983 Exports,1984 Exports,1985 Exports,1986 Exports,1987 Exports,1988 Exports,1989 Exports,1990 Exports,1991 Exports,1992 Exports,1993 Exports,1994 Exports,1995 Exports,1996 Exports,1997 Exports,1998 Exports,1999 Exports,2000 Exports,2001 Exports,2002 Exports,2003 Exports,2004 Exports,2005 Exports,2006 Exports,2007 Exports,2008 Exports,2009 Exports,2010 Exports,2011 Exports,2012 Exports,2013 Exports,2014 Exports,2015 Exports,2016 Exports
49,Czech Republic,CZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.73677822883,2.88037787454,2.72652808637,2.26747446803,2.25004949405,2.25381648714,2.05405395811,2.06963185713,1.87574028795,1.99387886536,1.77837818243,1.57457417623,1.52775665553,1.37890206236,1.30503962877,1.27398679173,1.24048346574,1.35838161268,1.50360403674,1.48740623043,1.44550657978,1.34392921638,1.26431365695,1.2359871554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.277716936,4.84604818968,3.71150359124,3.16760948013,2.82759035198,2.30594237692,2.56073177576,2.40606448659,2.02284368466,2.20208572887,1.92216572561,1.55190619552,1.43773790692,1.32786725966,1.30754190602,1.21249584632,1.35006615413,1.40142417366,1.41499077628,1.44978528706,1.50330523051,1.37984980302,1.31399075188,1.30849382275
50,Germany,DEU,10.2266759785,9.82753669712,10.0494649005,8.88930796962,8.35524476478,7.80740236109,8.00279443892,7.5781112266,6.45202226244,6.84733590808,5.75501060979,5.57025684128,4.60244498348,4.33388287478,4.42021946433,4.56866237907,4.39621784345,4.14209612881,4.01455525207,3.72450062986,3.6144228472,3.73174488149,3.82567624905,3.49165171078,3.50375811525,3.61724655671,3.70198524228,3.66457749289,3.1574318123,2.66304455734,2.70247719061,2.34526974921,2.65028596046,2.78112089527,2.25027342111,2.23099500268,2.12748982046,1.88851702047,1.73949951842,1.72688561119,1.7407936337,1.57748255792,1.47445460651,1.50432583539,1.41306188482,1.3699058605,1.28357764138,1.26448815654,1.51878787533,1.60336276951,1.49094547481,1.47159454926,1.40500319882,1.36713779658,1.32910751478,1.68993189606,1.75949277926,1.70718738197,1.80849261763,1.82543229502,1.73226007288,1.68202498177,1.63902103755,1.4517877771,1.53164053559,1.44347010543,1.60744557472,1.44785499574,1.2793507965,1.38108584691,1.26016517513,1.23479893263,1.28416244916,1.24650638474,1.2762482566,1.14547001593,1.21533093056,1.30407568016,1.29820698287,1.19072400336,1.16320109778,1.17126610951,1.12782532908,1.10218457249,1.12337178957,1.09321552011,0.970183636728,1.05133523527,1.11153849445,0.970729757799,0.944504553078,0.915361125881,0.886862238004,0.892198766668,0.856664996948,0.895486510582,0.799815227842,0.773067909467,0.83632321937,0.847075125765,0.813034243723,0.784786061407,0.768844521259,0.807024818796,0.8853350243,0.797723259054,0.793601998909,0.777439095427,0.728048086777,0.715266231206
51,Djibouti,DJI,1.03123313045,,,,,,,,,,,,,,,,,,1.24048862026,1.52166859371,,10.5914752102,12.3145579733,10.0863185258,10.8488318464,10.0081101253,9.84524946742,12.5169683474,11.3824186002,10.3769612282,,,,,,,,,,,,,,,,,,0.584774377046,,,,,,,,6.52397345257,,,,,,,,,,,,,,,,,,,,,,,,5.00128826969,5.74325440263,8.53164791345,6.76578446132,4.74674835107,5.25496568867,,,,,,,,,,,,,,,,,,0.00955084462397,,,,,,,
52,Dominica,DMA,,,,,,,,,,,,,,,,2.65335426964,1.49824834933,2.2504301903,4.52515695093,1.93383371096,,1.50115437576,,1.60544666118,1.39976530662,1.48926168794,1.57741397559,1.7260877849,1.56504298157,1.73559860207,,1.81807102403,1.9730512854,2.01562306635,1.89315424866,2.31273094041,,1.96659417209,2.17434935959,1.83858259479,1.66486926199,1.51847987343,1.83270531154,1.34181189979,2.0228564598,1.91231659259,1.80428838497,1.5566658302,2.6625417538,,1.97921096123,,,,,,,,,,,,,,,,,,,,0.0818516448336,0.080909497639,0.0852280739111,0.120556932977,0.0613888391822,,0.130308515234,,0.210401051941,0.405717932388,0.381936776176,0.621130979922,0.667203529796,0.96256895143,0.945865839485,,0.270226423132,0.274874096863,0.273061338792,0.245196614939,0.103974994538,,0.115497222154,0.0784885700676,0.907613944942,0.119867795089,0.113361308058,0.0652531012083,0.0936005947721,0.0427491868635,0.0541467061206,0.030291845184,0.0175314671249,0.0146588382045,,0.0350587803618,,,,
53,Denmark,DNK,5.9112296008,6.24384084518,6.416721576,6.34813662382,6.08921266997,5.4329053767,5.18473533537,4.97995087445,4.9018826022,4.27267767594,4.70451815407,5.0479677274,4.50582522565,3.63139574271,3.99679337532,4.01204883227,4.24678301276,4.55238944401,4.5516772335,4.25063829599,4.11971647527,4.3892286485,3.62877701428,3.43427383285,3.58263614543,3.63938749723,3.84612830191,3.67178682258,3.32390720952,2.98803979632,3.05436771451,2.77550612635,3.10727631122,2.96167259426,2.59468493302,3.00201799431,2.91680043707,2.75509189502,2.65644429103,2.62059830774,2.5339117022,2.73418877303,2.46268640412,2.24327079812,2.3015157696,2.23313951371,1.84612066239,2.01947611052,2.28497754279,2.35142135701,2.14569706519,2.41618048081,2.58410848141,2.69789518769,2.55011636572,5.31978371599,5.19962657248,5.68134570126,5.83638499022,6.13277468808,5.45302694638,6.22065919725,5.75582218337,5.33387284645,5.07771196913,5.43835612286,5.41131304701,4.80862886564,4.10802434634,4.71447462143,5.01064441007,5.05574218745,5.83561372589,5.303462897,5.32989074219,5.63577297518,5.09047008998,4.39759229108,4.45851988816,4.55888220174,5.3313748079,4.67393928355,4.13904854512,3.37865218493,3.44438824839,3.20865274355,2.85638279329,2.85079134788,2.86639170527,3.06471505782,3.04955675874,2.82283131661,2.58105506702,2.51348725989,2.57200473309,2.85972062511,2.82482431334,2.75174801415,2.54888785917,2.75110931053,2.27301442656,2.23324893975,2.38536300658,2.90117860294,2.94187016438,3.240766969,3.55148223916,2.70381737822,3.09706758318,2.38967817586
54,Dominican Republic,DOM,,,,,,,,,,,0.994669756222,2.8320237087,3.34384852979,2.29111042691,3.48560424926,2.2777332566,2.2040245678,2.67556888434,2.31747533385,1.65481345638,1.95585406792,1.94548908216,1.73719584143,1.79735084234,,,,,,,,,,,,,,,,1.97937181114,2.32508210151,2.21079672625,2.07338357749,2.15648923197,2.26865782274,1.72417345719,1.43283650529,1.06668853786,1.07546212724,0.977563293366,0.927369952347,1.14713493024,1.77490422472,1.31373302152,,,,,,,,,,,0.108099221356,0.0763028363792,0.111392167362,0.103321178028,0.0787832720205,0.145982876537,0.144560226848,0.183813922505,0.146933970573,0.177917448893,0.169214311217,0.265584662313,0.352230730252,,0.311061064821,0.395161308903,0.849639270046,0.350386096864,,,,0.350322793882,0.321209213332,0.419389788351,0.416281589528,0.23290710226,0.238714815584,,,,1.64352140562,0.576435328671,0.690298974895,0.462038466577,0.384610524,0.413235355078,0.559345195216,0.767647343512,0.793346182856,0.972953540315,0.957533001778,0.802776008615,0.945409958047,0.801942230374,0.962703604011,
55,Algeria,DZA,,,,,3.12557514102,,3.28630939344,3.22748425997,3.84931207639,3.98782906329,,3.13897051673,4.30929504088,2.07715232311,1.96124649109,2.65842338439,1.9533844728,2.22127868097,3.15349220439,2.90104058311,3.03198353694,3.74044002875,3.92400005888,3.60191537463,3.3529848397,3.66159401183,5.02444241463,4.9064156163,4.71836023569,3.17750650207,2.90725177362,3.69957865116,3.33724219453,3.17690298292,2.98138524374,3.12371821526,2.62514523136,2.58909539206,2.59421936247,2.35754072124,2.11548188091,2.41188968802,1.90973585789,1.69774805745,2.08070084198,2.25715946194,1.60935201709,1.46272720803,1.60733735402,1.51536675081,1.4808531137,1.44271417016,1.56270789045,1.44070030477,,,,,,2.36470272224,,1.29174341308,0.804877084585,0.508932204923,0.891612013321,,0.291639597743,0.173466209528,0.120952187542,0.0901378688037,0.0510158415516,0.0445348073699,0.0288988660999,0.00513170893113,0.0056271046794,0.00148939088922,0.00198615152867,0.00603199836411,0.0163560471467,0.0114347703892,0.0144510420318,0.0183707591735,0.0096879366807,0.00326699070639,0.00986536439219,0.00855792370018,0.00232967720202,0.0225684164172,0.0556037707097,0.0673807947009,0.0497572588156,0.109522444736,0.0384648670169,0.0499261603667,0.054960796408,0.0156416683607,0.024027454791,0.0100632071636,0.00435579870838,0.00696535303188,0.00557029999581,0.00659642813722,0.00735595612956,0.0157878631761,0.024537508175,0.00978563098339,0.0120859865,0.0183897680603,0.0281167336451,
56,East Asia & Pacific (excluding high income),EAP,,,,,,,,,,,,,,,,,,,,,,,6.40575665784,5.04087347966,4.52174427933,5.7656041179,7.1658392665,6.24846574404,5.31751317203,5.39376769896,4.52017290666,3.17288982539,4.13355481592,4.73941465853,4.59253795218,4.4645516517,3.9232642505,3.99089564964,4.32053492418,4.17128375454,3.82105375865,3.59128819626,3.57187256725,3.36754804416,3.42645157694,3.2514663827,3.09952017432,2.9652735475,3.26235263628,3.66540840498,3.34753370672,3.15070402727,3.04121598866,3.09936393024,,,,,,,,,,,,,,,,,,,,,,,,7.4307690224,6.75684665307,6.75839742969,7.87305792365,7.58918992815,6.57446386087,4.65580955403,4.02840064038,3.49358488914,2.99223623939,2.96395145495,2.77629883773,2.56264067818,2.16906764641,1.76160470053,1.73748992216,1.64038391475,1.41413962189,1.47541181972,1.51570573817,1.47031157571,1.44401521397,1.62461670269,1.52314349724,1.48196749053,1.2409709037,1.62615748098,1.94309352693,1.49738919806,1.42967448751,1.22565928439,1.17613339595,
57,Early-demographic dividend,EAR,,5.85469583407,6.07623267227,5.96813124206,5.51570242398,5.25937208988,4.66797038118,5.1267304049,5.22933642075,4.88727020057,4.66794053007,3.89925970475,3.26156971601,2.68976538872,2.86609773048,4.12634538987,3.39141054116,3.03725943787,2.48476271836,2.45433515273,2.50906006985,2.93108245331,3.21606058393,3.18151643506,3.41112509936,4.29976190918,4.12910479942,3.80572678439,3.55806692459,3.11999307593,3.11814094696,2.96248387361,3.28306156132,3.43810120307,2.91806152577,2.95059303917,2.8219098228,2.73143551125,2.74169415125,2.82482741741,2.60654249857,2.5866296442,2.36992144674,1.99146651346,1.81888517955,1.86818964819,1.68732116368,1.66135141992,1.84593470334,1.83924557,1.5588803202,1.54530680429,1.60843003076,1.6220405671,,,,,,13.9160887745,14.6123018449,11.9621936299,11.5795111796,13.345876639,12.1126540083,11.7115489907,11.3223884615,7.51033681793,6.9093153992,7.58227544797,5.95867773866,6.51325811523,6.02867649607,5.41267329648,4.14959367776,3.67662452081,4.14774508963,4.14472339257,3.21750137061,4.1785862952,3.7522135688,3.29629783833,3.1341880757,2.82875093888,2.55851639575,2.3712613875,1.9161372905,1.90761114087,2.64172246499,2.33353874627,2.23759978568,1.84486975149,1.71160796582,1.51893165681,1.42211050036,1.44470801815,1.64595678565,1.4327384029,1.29077911648,1.40470763075,1.50763378353,1.38170551586,1.1792020653,1.42717507816,1.4926073134,1.41262638003,1.41824902641,1.30452419982,1.34136841194,
58,East Asia & Pacific,EAS,,,,,,,,,,,,,,,,,,,,,,,5.98687323845,5.09746341897,5.05829078753,6.02514361792,6.63757166626,5.94253356694,4.99282126024,4.80567855716,4.2983117008,3.71187868086,3.98308435544,4.14808807845,3.8245844606,3.63434598099,3.17701704175,3.12972739556,3.13163682592,2.99483560668,2.77494871636,2.60761417582,2.5142784056,2.30067128668,2.29326315817,2.16872599191,2.02390923786,1.94055223895,2.17001402446,2.38587388797,2.1534211934,2.07782747235,1.97531973712,2.02485789121,,,,,,,,,,,,,,,,,,,,,,,,4.98614198085,4.61039064446,4.64845415481,5.35733446526,5.32084519039,4.49737378469,3.28157964917,2.9298354186,2.64541156025,2.27211569298,2.3100344595,2.22155064205,2.02530548321,1.84666173341,1.56398527747,1.49744587431,1.42488693396,1.3219220962,1.32899645131,1.30934720344,1.2689349508,1.21729557898,1.27939830914,1.27791918579,1.25950145946,1.17921760634,1.48258975656,1.7924335869,1.54041356277,1.48476300756,1.31233105178,1.31296881045,
59,Europe & Central Asia (excluding high income),ECA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.40510170333,2.36427376778,2.21080554026,2.02177586094,2.26865938363,2.18231449143,2.09897279504,1.92520664995,1.71261899005,1.56319242188,1.48174751927,1.42446137001,1.23601886456,1.42602029417,1.54572414227,1.54712591326,1.43816047211,1.43014286617,1.39413729573,1.47662759083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.11249065612,3.44047332212,3.35594664834,3.16240357605,2.80017850902,2.54479501638,2.71308932667,2.6371826053,2.41807160041,2.16186212679,2.00473131091,2.06792647788,1.51051918196,1.65591167765,1.57579711175,1.49849261619,1.41041576943,1.46984268222,1.49060004759,1.6821446182,
60,Europe & Central Asia,ECS,11.6751777579,10.1374869961,10.0687172925,9.12917161549,9.40435174259,7.94862704811,7.63055191358,7.43062832539,6.57521461993,6.06944057933,5.88979895163,6.17880341239,5.25460442009,4.45448201707,4.89313091441,4.72145975598,4.39981032665,4.37762692343,3.96728534801,3.67784054665,3.49592675338,3.63256038915,3.92029096804,3.6393117771,3.6524402858,3.8049488858,3.76725407422,3.56962058728,3.12494216019,2.7331282756,2.75811124522,2.56244288784,2.8644472405,2.96823662856,2.43158221327,2.38226750427,2.23722521672,2.05746063679,2.07155585724,1.93385387769,1.90845103851,1.81375127374,1.67622057135,1.59637703517,1.51285586156,1.51036683381,1.3591668104,1.33857460511,1.50024018642,1.56496929859,1.45105456157,1.48065868499,1.46098069788,1.36004441663,1.40625218546,5.67928192372,5.83104858374,5.53126498623,5.22373830416,5.12863682988,4.67170082531,4.56085833242,4.32332234201,4.19220320955,3.96829826742,3.72721775434,4.00745299998,3.59118395348,3.08575275616,3.47844052487,3.09439718421,3.08722104304,2.97872261948,2.88135080887,2.72061867781,2.4942622301,2.51557110336,2.5845668048,2.46353880383,2.51238323625,2.53700983983,2.54654821393,2.42291419903,2.21262221813,2.05935249472,2.06040730978,1.91717702884,2.10376812423,2.0686564317,1.95893832025,1.93344920796,1.8611630604,1.77879301298,1.7167862281,1.58720792589,1.63595394034,1.61826697516,1.51972607218,1.43830541844,1.39559442483,1.39993937185,1.24721635971,1.317080243,1.38562968563,1.44258966163,1.37485663184,1.40583032001,1.39045621504,1.27435830625,1.02320193032
61,Ecuador,ECU,3.35875976206,3.23244040327,3.15439789188,2.64292652625,2.79425498861,2.8367129206,2.88640348656,3.47956864298,0.313976765247,3.31842503941,2.74938173835,3.35912938175,2.57427867136,1.70945209801,1.89332390313,1.76505351669,1.32931660232,,1.79763976819,1.22594791916,2.67654840969,2.52689185497,3.87476137093,2.92034813582,2.75920527704,2.59094957565,3.29199793408,4.03539135604,2.75759595543,2.62154749923,1.66172194682,2.29158770221,1.9348429653,2.81207682602,3.10616753157,2.72794790151,2.32790029613,3.2431790425,3.27885047505,2.16956957961,1.45503137047,1.50213036751,1.44276234182,1.33302865032,1.06484905835,1.0626093322,1.00468236942,1.02743330025,1.02112768884,1.15809830404,0.959488540718,0.844432792183,0.845239630686,0.870637534784,,1.44541847816,1.83222716958,3.07406668613,3.5534988113,3.53211613004,3.98898347044,3.28045437263,3.70357500788,3.07786784432,3.13992271944,2.85650140904,2.09731270403,1.44633784604,1.87107529293,1.86847736975,1.38613798145,1.32812412038,1.3843268287,1.08115454769,1.4389173394,1.00347552041,0.797239978483,0.914188468968,0.700789761918,1.01894514862,1.31367062918,1.38290165611,1.51919627422,1.40495796802,1.70857985841,1.28558434753,2.16653499042,2.54725761754,3.08055059473,3.27142747103,3.69479777997,4.89915348624,5.06126431706,3.95023601702,5.75653482914,6.61051243945,5.65593954993,5.25459784649,4.3630150049,4.05033893321,3.65725337938,3.5638949235,4.62456826051,4.23089154332,3.69044139026,3.87021429257,3.99250988139,4.45037346972,5.82634424219,
62,"Egypt, Arab Rep.",EGY,,,,7.4417646409,6.20268941751,6.39911872407,5.73314434561,7.36578830754,8.31343638463,6.36958406469,8.87110706582,7.02262560018,5.84882437984,5.48150394211,4.91706299388,8.34858951654,5.44753596061,5.5169986772,6.18028003029,5.08861487174,4.62004231592,4.59893082164,4.65961858706,6.83152484153,4.87257432125,5.37941427102,6.28479083752,7.08077741672,7.06001487532,7.51641740535,6.26254306632,2.08575965355,5.70281079573,7.05152759903,6.10188933603,5.9609811859,4.91376113149,4.39995773853,4.83976507822,4.54332501665,4.40394245054,4.558436859,5.1731587877,4.1016037113,3.85706064694,3.71540237916,3.30760289551,3.35371497573,3.2127562086,2.98743772763,2.84912665111,2.9026085365,3.30674955622,2.82273914477,,,,,56.8273312777,55.7857609369,50.5916813554,45.8252715427,41.767178967,46.2594017118,52.4176425575,46.9013361882,45.2260232686,48.3326331433,38.5396046599,28.5753914862,29.9456999335,22.3222275898,23.517590818,15.5524268158,15.5722657667,14.2082711983,15.0403749595,16.8561893652,12.0919165752,16.1002794913,10.4115213927,9.36464167247,11.3681771934,9.52665414567,2.620716366,3.08642772448,2.30495536437,7.99228603429,6.12984019575,4.23709051621,3.83665275913,5.96988110084,7.85384261462,5.0066038796,5.28762464087,8.14741943361,6.96233161962,7.14400756206,2.33205720026,1.52860510615,1.62039090277,1.66004945761,2.19461906467,3.01191014188,2.75684939706,2.48758796381,2.07415148792,2.19317590651,2.59697082878,
63,Euro area,EMU,12.3900229875,10.2429429774,10.1912013306,9.13561241239,8.94642755436,8.02817109847,7.78332072335,7.62870359996,6.60695242953,6.24552125605,6.05822682738,6.38083661921,5.34545741535,4.56202887218,5.01613063205,4.89176883303,4.61490318865,4.61285300153,4.13980768291,3.77547543539,3.61470145068,3.72572006628,4.01510196736,3.80715494767,3.73019070012,3.73059510578,3.75116648851,3.61770375308,3.17856898098,2.79361670553,2.77403525387,2.61137081816,2.90006000172,3.02506488236,2.54499882384,2.50951534387,2.37554579577,2.19765711633,2.15423046917,1.99361813564,1.95575881309,1.84801685209,1.70915728716,1.64492144155,1.5781199939,1.57863756505,1.43074895726,1.40878577528,1.56424191881,1.65554772026,1.53174263223,1.5486273542,1.51435936622,1.34165355133,1.40565644022,4.83724170446,4.91777031594,4.67201474546,4.41350592853,4.15931796474,3.82835692587,3.64752149296,3.51702730291,3.20058709259,3.02122254576,2.94402251814,3.15562934584,2.85402676529,2.43539845004,2.64423255271,2.56676126626,2.52160699826,2.54776759818,2.48799870503,2.42652499019,2.21941840836,2.27498631123,2.40384840301,2.33329403482,2.3885295328,2.44760049557,2.45598960762,2.32655348757,2.11401764554,1.9953261723,1.96079553259,1.77964920685,1.9846058603,1.98470068001,1.76425505865,1.67881812693,1.65680328456,1.71462982384,1.57252502865,1.45672969162,1.48657601546,1.4925046637,1.41357376308,1.36963330297,1.34697450722,1.33713049106,1.23790254627,1.29628239972,1.38619468636,1.49966053039,1.40330099151,1.41425495373,1.40237868514,1.13510132846,0.941483541944
64,Eritrea,ERI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22844439891,0.529473876557,,0.914084700595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.75409671375,20.1047204844,,25.9869439195,,,,,,,,,,,,,
65,Spain,ESP,12.1290308631,8.62583479745,8.5781576675,7.45663878141,8.66842358468,7.71216900799,8.08626452627,9.27946577675,7.99650443775,8.24222369386,8.68604525597,8.53628522887,6.76535542365,5.82386102096,6.40256295804,6.57887835106,6.29937805054,6.06074490509,4.82562473366,3.93359758401,3.70229942775,3.98932854057,4.60355499014,4.77413592265,4.85851732537,4.55238097778,4.16637143355,3.77750927945,3.2018789206,2.6807508287,2.49207682801,2.33317832615,2.70081891132,2.979473297,2.5638273771,2.47234014878,2.28447724948,1.98154434352,1.96395975848,1.82593597008,1.72790441994,1.61809886966,1.44254891308,1.35301712986,1.33208101689,1.31980385393,1.1759861296,1.12583086816,1.26106440253,1.42855016408,1.26449372294,1.2716692682,1.15058343768,1.18309568847,1.19839397361,4.41868025526,5.47381705546,4.44074561077,3.78277962578,3.27971997724,2.95339892415,2.55723967162,2.14625460693,1.86662482415,1.64985051185,1.60666370155,1.86750191342,2.0082806216,1.73283199995,1.81089721445,1.83217880305,1.84363241231,1.67331130675,1.96594101966,1.87096857738,1.71594744718,1.95715242713,1.85394694757,1.97399140612,2.23806551171,2.62000768184,2.77215699491,2.65070725446,2.09326191344,1.79633652439,1.51875289537,1.21244966761,1.39078597415,1.64431229241,1.25412767664,1.35244783091,1.26018168206,1.22473541473,1.34085316704,1.26712363734,1.21285942831,1.18047391682,1.12644465661,1.15802530263,1.14098460296,1.09375325843,1.06867478719,0.950716529412,1.12119617272,1.18443413465,1.19651150501,1.16027335308,1.07931643567,0.910013589934,0.979800077148
66,Estonia,EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.897541178,2.67806501992,2.41251344836,2.49872809695,2.92095305368,3.26669481058,3.06025790195,2.90399077695,3.07537392323,3.29542147564,3.1729350387,2.52840118698,2.88852973784,1.98185501421,1.97863161641,2.23005984434,1.92868080233,1.83119715098,2.2247688812,2.31630532303,2.49159022175,2.31153213013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.55337341568,8.12826405914,9.07296551787,9.5414510717,11.8657296878,9.19050534428,8.1098159835,8.10971714241,8.16057124541,6.90931447385,5.98564171814,5.06643862233,5.55493429419,4.3688541591,4.3094476136,5.13012733777,4.15198555006,3.87126466076,4.7319743146,5.33413130867,5.82205531352,5.83443193142
67,Ethiopia,ETH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35034983536,,1.85851881453,,2.03557988752,1.30146425109,1.23916065456,1.24837866821,1.02035997649,0.894924522858,0.72565255583,0.894184977963,0.923867971885,1.61299766941,0.887685578664,1.17450448736,0.513158829139,0.494248694659,0.568614481013,0.568163698581,0.893247665562,0.713019098518,0.970747932425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.9985586146,,13.3661102721,,10.7518383646,11.8742157665,17.3445237582,18.7148738448,23.2189110711,15.0446487398,25.8653001587,12.1695838108,15.2991948663,17.2827060042,20.413263842,14.1038481842,11.9189270603,9.02013281521,8.62019586163,7.99297522782,15.8836215586,16.3211404414,18.8980842001,
68,European Union,EUU,12.3051709148,10.5666070683,10.4847081939,9.43842255277,9.82403779946,8.16883329851,7.88809992245,7.70206189578,6.78424985425,6.27300177834,6.12318654353,6.45684384743,5.43403458825,4.61551119677,5.10338991932,4.92818118458,4.59640819841,4.57170463856,4.13061286483,3.8047760463,3.6123021886,3.72385878713,4.02732255763,3.72703554934,3.67604282551,3.77087742666,3.78431469802,3.59853963138,3.13392171219,2.73271896168,2.72280573091,2.51482305854,2.81715228569,2.92084959416,2.45947333664,2.40865214869,2.25571867251,2.07006908502,2.05203434868,1.91007997222,1.89326901445,1.80631079095,1.67662783837,1.60592370507,1.52486694292,1.52660361733,1.38099505788,1.33456961348,1.50732963484,1.58946017423,1.47525811879,1.51002430527,1.49217573778,1.36571076801,1.39598505275,5.21054745002,5.24459063858,4.9879631682,4.68705289794,4.66068699284,4.10604923997,3.91882810161,3.77989204641,3.53944831412,3.32036724464,3.25912977249,3.50665366679,3.2264562647,2.7110886234,2.96682955464,2.84430570218,2.77782114729,2.79423562889,2.70267068088,2.61987962635,2.43157080688,2.49706726917,2.60229538946,2.48991723901,2.52656739925,2.60982394508,2.59061623821,2.45621189211,2.25539610884,2.10685658502,2.13587367805,1.9835738991,2.18848093517,2.13413560325,1.88752224514,1.8152811446,1.73251023762,1.6763671968,1.65862685539,1.53342277761,1.5644689526,1.55742051614,1.4684361913,1.4059995787,1.3777256083,1.37220743042,1.27036598285,1.33406801922,1.43142106289,1.51349053677,1.44760593755,1.47537120845,1.45121878733,1.27912082505,1.07514385482
69,Fragile and conflict affected situations,FCS,,,,,,,,,,,2.72808394235,2.81130325584,2.87843418138,1.93458918409,1.75237534839,,,,,,,,,,,,,,,,,,,,,,,,1.19485715551,1.00040889114,1.24873079656,,,,,0.669772627526,,,,,,,,,,,13.1809737186,,,,,,,,,20.6016150615,19.5666036306,17.3598952856,15.9167416199,12.550890488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05431933228,1.9486267801,1.27546498387,,,,,,,
70,Finland,FIN,,5.2961548329,5.31150394486,6.00166973133,6.18023950907,5.54784750514,5.16341700751,4.51179445421,4.04232201078,4.30617898418,3.93238128648,4.36145860452,3.61691863154,3.60156894145,3.78001238379,3.53133955139,3.54731249076,3.2056985064,2.86575702661,2.77155127805,3.25928906081,3.25494937929,3.73451387436,3.36080785556,3.04043112544,3.03133231385,2.89953529783,2.57220566465,2.28386798585,2.32392851254,3.08150534175,2.81921697828,2.76837080258,3.56126222185,2.51830362957,2.48515888697,2.64636842748,2.57604491108,2.3076717838,2.66774174475,2.75769092032,2.70393118061,2.64011368104,2.73803908832,2.44791407628,2.73781563426,2.76391502654,1.8337974492,2.18995618923,2.14183271688,2.06972226709,2.29602854721,2.23267121492,2.02242979091,,,38.2208371339,38.9375114056,35.761718333,32.7425305721,29.0050044383,28.1114416085,25.9450418685,24.8211390629,22.8322722542,19.5282229067,20.5060425123,19.1184459722,15.5246035599,16.0980177721,15.8557705991,16.386118658,18.6830415404,19.1010333808,16.1232701694,12.7955662858,12.9766152514,13.5343633859,11.940828242,11.3425755621,12.3646119571,11.9036611964,11.4473225274,9.57844393898,8.67922786223,8.25723354042,8.10081084368,9.29202927431,8.3427331715,7.05531715759,7.32273709837,6.47988690708,6.53261173278,6.32029489218,5.90152527781,6.22251227978,6.2693512672,6.01128679566,5.20865853909,5.52854749985,5.31394967135,4.34463934381,4.18535606364,5.89267978968,5.95947865974,6.16147129286,7.25919082334,6.87812938872,7.76781345066,
