"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Aruba","ABW","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.92782919924082","0.664215005265385","0.376194027646943","0.490407737597771","","","","3.34108272337435","3.41989422168766","3.05698411249566","2.67189261162791","","","","","","","0.37877041439368","","","","0.647521458104959","0.826171059668165","0.826909485637805","0.253546899988292","0.303565158308217","0.397703079676524","0.496104308709871","",
"Afghanistan","AFG","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","0.966616617277391","1.3944379643121","1.49823370063427","1.08015556482012","0.672908592090179","0.82760950235877","1.03516311473202","1.46489906383787","1.46033227015532","0.982216088504766","1.76366670366578","3.47372542710743","3.11281987019385","1.54504441610776","1.75299373071397","1.31193621681939","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00237097073842654","","","","","","","","",
"Angola","AGO","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","1.6950051984186","","","","","","","0.909028467819121","0.94016508592812","0.994832919003295","1.1399664436833","1.35911695739224","1.5394894047566","","","","","","","","","","","0.806703613507817","","","","","","","","","","","","","","","","","","","","","","0.685840184645334","","0.683031529902809","0.648022234274181","0.632824742372298","0.658597547063011","0.520684904494605","0.886548351806959","0.793310841210763","",
"Albania","ALB","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.929813340466705","1.18561658447531","1.46323227951264","3.76524145518879","0.937486657190377","0.863882881868625","0.964128214918153","0.999191726268577","1.07049398536546","1.10858497982632","1.18933302540196","0.932476368685505","0.839335825902884","0.994704093849191","0.999252301721728","0.95021301136294","0.906949318908891","0.953042303349131","0.644753212168007","0.862028448936399","",
"Andorra","AND","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.656790001681027","0.598209657580219","0.533134155292796","0.523752383229809","0.560631005988058","0.48661420712131","0.460160747252553","0.410605322085927","0.414015703835772","0.400673169431348","","0.370903260553873","0.396383623635688","0.42174299969428","0.421147153795105","0.382151881569455","0.404421451373873","0.390304119302741","0.404553316564142","0.439478296708913","","",
"Arab World","ARB","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","","","","","","","","","","","","","","2.48401465983986","2.69452713737743","","1.98320581388802","1.95140126844763","2.38339850406522","1.93835576430639","1.83796569863513","1.98314485975189","","","","","","2.30530382007572","","2.01326054044884","1.88437086860478","1.49534017820107","","","","","","1.60895899185361","1.56629830250855","1.50030273805781","1.75956950380003","1.88151468930471","1.81923901750682","1.399836522739","","1.14665811357301","1.10238653516472","","1.43391294797116","","1.09744165683579","1.00411555018392","1.04943345726272","","",
"United Arab Emirates","ARE","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","","","","","","","","","","","","","","","","","0.965693886793854","0.733511668570065","1.3745385922864","0.925815107464916","0.772242261564928","0.904131775249156","","","","","","0.766308232058752","","0.262263637908869","0.285241872610607","0.218208652841926","","","","","","0.590978111400436","0.750801691523365","0.777365604247566","","","","0.57316429236322","","0.543915096849237","0.447647250185747","","","","0.502868813749336","0.462012948814115","0.578244146505665","","",
"Argentina","ARG","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","6.1469470433774","7.56826997789063","10.813019180264","12.6011795044338","11.4190834945714","9.62590051107888","10.9644307394093","9.74049005896489","8.81445509412973","8.68460505228653","7.22628587431912","7.20100773540326","7.61088396127164","6.53783031608484","5.25570863359714","4.16724380006079","4.48965314798215","4.68857637200204","3.71064837049923","3.40746264688394","4.76315081574217","5.30462301201339","5.40075120998688","3.47424954707348","4.75142055886143","4.21850361743373","3.58856211043342","3.95162017622818","3.95790645588433","2.8114074624278","1.9062135150604","1.9221374735234","1.61563704283383","2.03369548395339","1.91321902627724","1.54539819834332","1.49708490577577","1.50404456692609","1.48441965569226","1.50856167368056","2.40306191213103","2.48484254461902","1.78913526091806","1.50271783587216","1.47588503338923","1.23823502325182","1.05811827489685","1.16345565367815","1.08403353667721","1.03041473117544","1.02949217043251","0.865039076587921","0.888637144486281","0.929643833918731","",
"Armenia","ARM","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.447905342993141","","1.25416668960982","0.945613821361333","1.06465426024769","1.12713917934688","1.03194855998914","1.00425361258361","0.842936140728205","0.844766146669971","0.823176239606217","1.67988670774601","1.0851927613125","0.910834669306679","1.1206955860758","1.20263872652146","1.1221787368444","1.55960834183359","1.88502765615709","2.04748375495669",
"American Samoa","ASM","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
