"Data Source","World Development Indicators",

"Last Updated Date","2017-09-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Antigua and Barbuda","ATG","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","","","","","","","","","","","","","","0.940966929622142","0.624374202888128","1.5919714952126","","12.255640281769","5.92633117200791","","","0.338660501575534","","","","","","","","","","","","","","","","","","0.0240766444760751","1.3705284915384","","","","","0.116769554933729","","2.53942123817914","","0","0","2.41146762796954","0.0191841539395306","4.21995273952782","0.211223333077962","3.79765577468732","2.76544083861534",
"Australia","AUS","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","","","","39.0878290244677","37.2519844867083","33.1901785021128","33.7377509063718","28.7036267891705","28.1770357234105","25.9366703249456","18.9541617843537","13.9605370414311","18.4907505902597","23.2487998323231","14.5451101313322","11.2625036081007","14.3254761280628","13.2698852821173","13.5604599417812","12.8646215975867","10.7116118381107","11.2569007351769","10.840388088985","10.8384750086043","9.9421116427835","11.5673478606256","12.5220394615354","15.5024949348817","18.9716672213492","15.2825047620221","10.4696003745785","10.5389596472004","10.2780142324547","8.01595678377391","8.84753908046739","8.34113231116066","7.48520163622121","8.06412538383432","6.99618583813007","6.33633408001582","5.6545833369508","5.90487588029231","5.35726600154682","4.54272655719086","4.30719413715969","3.4476852346599","3.05514918285964","3.03733649992583","2.05982948173971","1.99729940933951","2.23598840344147","2.87786819897611","2.91833750209337","2.89539838632183","2.57928030274399","2.70203045105637","2.94079201606711",
"Austria","AUT","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","","","","13.0558258185278","12.0565868224079","11.3480251181958","10.4601820901165","9.47803828312314","9.60605724369582","9.59910509060083","8.93773907640256","8.2959349775746","7.53919334227001","8.92574728182382","8.23711888640442","6.28775214378181","7.70297665162098","7.57127476615173","6.929249232716","7.41661780443339","7.8376323448671","6.77221180683749","5.56424454939399","5.57389182246647","5.33106809657006","4.54659907864177","4.41557494026337","4.38270659993626","4.30788020656021","4.50140352963139","4.39975289854221","3.69108436321396","3.30425276311413","3.13435999773334","3.44577316220811","3.3112490261629","2.8312083121568","2.86976252266154","2.689453190552","3.13454378044182","2.40750808996045","2.17219883793165","2.10307718106613","2.10514330653435","1.97584692344347","1.83358593382612","1.76220307141955","1.96702984495235","1.69081420524093","1.68600914757386","1.81669333663441","1.71852074957634","1.54057801782564","1.59290792548752","1.51079212854588","1.55740165476687","",
"Azerbaijan","AZE","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.34663377158186","15.820458520974","9.11269257297342","2.83243905295298","2.37747640579039","0.845394773989861","1.25974066512678","1.50898763060494","1.14510473055999","1.03375247052914","0.707026419695066","0.623109717017052","0.0427264155327892","0.14817349370113","0.0565953017720256","0.0530651804863084","0.0821887735122929","0.0877829575965187","0.0803924113436596","0.116957878023563","",
"Burundi","BDI","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","","","","","","18.4304484899121","","","","","","","","","8.31571177218139","4.69188914072875","5.10995250283738","","","","","","","","","","","","","","","","","12.5861287482861","4.92743815006496","4.16211725748919","2.30447245998441","0.312901629630043","0.195993422105315","0.466416908872853","7.57420158101124","0.841347581505259","1.51803270729319","0.646893701332856","1.15904072729868","4.23217254174921","6.49433538363204","6.37442449313352","5.75448966267736","4.81074276644382","4.89582557194692","4.99358315363315","4.33599735954924","2.1699735238138","0.387301545649689","2.86311561796508","",
"Belgium","BEL","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","","","5.08230030237551","4.87748498257839","4.21351396408296","3.9839535161506","3.69400328588551","3.24343576694876","2.87612142141133","2.79396218015088","2.39343549154622","2.09991139999676","2.22088692992132","2.31354387617736","1.96360952309227","1.72888902747013","1.91519848001122","2.06245677557294","2.00360770124725","1.75699558438488","1.61798843820808","1.65583485036248","1.68225221255039","1.7166324121372","1.96025263288821","1.93094961666475","1.75862434729283","1.80697224138134","1.8969504567785","1.75114359306463","1.61283491333599","1.45496119851326","1.44596389974521","1.37068760439868","1.47710148542661","1.24018199968731","1.09441263405895","1.21457129747139","1.23306585638231","1.37411556915805","1.52220805452664","1.30722063081852","1.20880937708008","1.23213423855033","1.21774366895345","1.24371406852477","1.26387813756787","1.30406341390668","1.25536675997398","1.27051178838633","1.42311295401025","1.44684607872808","1.43837932749804","1.42134643984104","1.38592236294209","1.33487338920582","1.29377356183957",
"Benin","BEN","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","","","2.31257938754617","5.40128315013852","4.07339148099305","4.8890060655915","10.847620503303","9.27714046972278","13.4893035764598","17.772899850863","18.2603672078903","19.3730261764075","29.0869305035234","30.6463428817917","33.6899746538893","","","","","12.8284873474843","24.9571425042913","","12.4059806560356","","","","","","","","","","56.4364093827541","72.9635749225838","63.5358691141899","74.8152372646695","80.0289155988576","81.296705846811","79.972892099886","77.3402852976251","71.862540144641","62.7137504495148","59.2549193385785","74.1668443267848","72.4136582100724","64.3251979431413","44.25382212637","47.8812865866618","38.3899238263902","31.4117106291592","26.7384136209396","39.710426248108","48.5027451186107","49.1352215108472","45.2336218456806","44.9967931436806","",
"Burkina Faso","BFA","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","","","3.81644214754068","10.5163390557177","13.7502694228588","10.8263925312376","12.923377778254","20.9360905999608","19.2096276271332","30.9755704074928","27.5639999274711","21.218036386809","23.3534075582336","26.207411337139","19.8391974397291","18.6086142700668","48.5854916755872","43.2079830231892","36.7792983279919","37.8969619049148","47.6794213234174","45.2885860360988","45.2767899904065","55.9460412324173","","","","","","","","","","","","68.7253738764587","74.5151119327215","63.5987741883226","68.1425118837452","67.621080002179","59.1633351376405","60.3646867050311","61.9027564311988","73.0004710796555","75.8779991520735","75.4123635275208","","68.2644835122996","56.5754709818935","60.4574645110347","55.8799691431183","51.7159527051712","43.47007819315","44.3698174990153","42.4773703130109","35.8810028281498","",
"Bangladesh","BGD","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","","","","","","","","","","","","","","","","","","27.8522811060518","22.4349424104221","21.1759080180603","18.6995519446689","16.4363358996381","15.600280204866","15.451533374238","15.2670325909476","13.2883309230697","13.3610274738544","8.60944877971429","6.32624758287169","6.75430604437468","6.81123059582682","5.42177823432887","4.74352796579704","3.23117299547718","1.9851401557843","2.65108512352534","2.1106655828236","2.63973735411996","1.70431952446373","","1.44880050002803","0.986272757453279","1.03320677792579","0.93583771479244","1.25773075418516","1.71548600888816","1.64276839466699","3.11958836297818","1.52785523191695","1.54207017195149","1.94846094239027","1.75281482662917","","","","","",
"Bulgaria","BGR","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.02094477281684","3.09820726881189","3.8278473106571","2.98271434588347","2.73952920761766","2.40540593418272","2.34615372206256","2.30396744616076","2.0920435491246","1.77744114874688","1.70537151544753","1.67231068239431","1.16185372088193","0.921666936280437","1.36709281994089","1.31139862381817","1.31997744479051","1.26257341117602","1.43125776923438","1.271425685379","1.19223150471421",
"Bahrain","BHR","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","","","","","","","","","","","0.128860582958029","0.106822381242369","0.0745168108201648","0.109611199544789","0.0754299597149109","0.0585485550613898","0.254036754192423","0.0992398596321594","0.265580558124913","0.0669482795696642","0.168406448576275","0.413824139152507","0.657034682572581","0.0164055811585311","0.0499183452663804","0.0710682015711885","0.0394248286872143","0.147899216925187","0.190750851843283","0.24127049960411","0.171334292381238","0.126689502944772","0.149310631619292","0.0895995614721084","0.0555176041887325","0.0442746835863462","0.150034637002453","","","","0.0417733733348063","0.0488088495600683","0.0499815214273311","0.0513628325116202","0.0392596669748362","0.0291910983486064","0.0232071465703405","0.0169819021712261","0.0137722233353866","0.0110557767316103","0.021413456643116","0.107714313263328","0.0588960126254345","0.102340766381257","0.0463740564212486","0.0756800693718642","",
"Bahamas, The","BHS","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","","","","","","","","","","","","","","","0.304394663637118","0.0877324702073674","0.364373606779839","","","","0.0412228928793364","0.0239608623622347","0.0762327960487044","0.0303958198490534","0.030670759523509","0.126794945151332","0.219336022857498","0.271800125045174","0.295673744021905","","","","","","","4.95448250488081","","2.07455477389709","1.26066733204009","1.47125857145635","1.1294111373518","1.22645655268631","1.11742948788845","0.796066442840043","0.407905246392917","0.286634858330333","0.569776773055986","0.32895542615937","0.441765599633293","0.636377285248576","0.478758035230367","0.865642577119029","0.392251530289832","0.553500265654948","0.285826386589948","0.882460778104877","",
"Bosnia and Herzegovina","BIH","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.96508656881597","11.548634031225","9.76018689062676","8.31221058276507","8.17441781010898","6.80647191566368","6.15369353280222","5.88780545503248","6.17233721623598","6.51022040948397","6.94094897556345","7.10360907625497","7.01529199239922","7.05760241754198",
"Belarus","BLR","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.08906112410344","3.488620234698","3.62339666290553","3.36849158856551","3.71025763653809","3.57592518105817","3.08677408863701","2.5066506091388","1.85537094900326","1.92433534344701","1.30148370254744","1.55709447889432","2.03612580386192","1.48492472187423","1.21603949289116","1.63537435882281","1.63539861746181","1.89421952516787","2.25044916632549",
"Belize","BLZ","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","","","","","","","","","","","","","","","","2.64856816296891","4.43964385864047","2.49565727772944","2.54857486715526","5.33237665821422","2.80657533582564","","7.28626542010676","3.49522272557768","3.75235283762374","1.93360888659261","1.41252365765471","3.47377108116338","4.83018526269848","5.00702690335902","3.91753389727434","","3.36415727311513","2.69545850131446","3.35445184136079","1.46451722109213","1.00963113550618","1.66830072769804","1.98917435773641","0.0387684283716984","1.40041192403417","0.812870638892961","0.918686037327131","1.21028652653246","0.851913985557842","0.700274198780308","0.291245989024517","0.572480532812184","0.72421059464138","0.724275318628969","1.44630008817346","1.93249300332048","1.8150141827121","1.14872347200138","1.31607829592945","2.01951816754499","",
"Bermuda","BMU","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","","","","","","","","","","","","0.0106775075783399","0.0315567347315","0.0401066251930863","0.0326940106128138","0.0439876255440532","0.0203560249622297","0.0138086387948378","0.00162718508492036","0.000220516905688882","","","0.000631043398417644","","0.000490819650070747","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0403046361345454","","0.00167105304164657","0.0199015822685716","",
"Bolivia","BOL","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","","","0.881508347632504","0.881444218885939","0.494420792859003","1.31636461985301","3.19871466003629","2.04713135417741","1.35917537414624","1.20436243870937","1.67311833349055","3.75134502117424","5.26489235232587","3.32451203897299","5.32428435438781","5.55760530677371","3.5011171303321","3.17152621151508","4.11224257206904","4.16064052758825","3.28145349230433","2.23969117761999","1.87250275985716","1.1286803197683","0.876542981848872","1.14646727358136","4.87652091767684","6.32280682906041","5.89134738408433","6.7009810217614","7.59682023068669","7.17930394024394","7.74033913501597","8.79153554404874","9.99958001986711","9.73302178187713","9.80671173151101","9.76094579767125","5.90918122984626","3.90547962641941","3.14977718504668","2.65461315050478","2.28236986092394","2.11250160853155","1.91298668777017","1.79589137235377","1.63942028534847","1.55927583795611","1.118522952846","1.27248571215262","1.08432497948638","0.748602469062784","0.540890146714488","0.472085974204685","0.485833187303312","0.562181587508533","",
"Brazil","BRA","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","","","16.4018768364289","15.1954920508818","17.442019405573","15.2320973427685","15.5877168867304","13.6340236836012","14.917196313413","16.4857077847392","11.8950975141887","10.4940233647961","9.32242462742152","8.5211430369836","5.99114855256352","3.89162215895199","2.27323163344916","2.35351491708881","2.91890688967911","3.4422753218592","3.95608439584318","3.58477294847258","3.19927445427054","4.03160822700824","3.08360431023633","2.6102764748546","2.81219473737456","3.5248107689953","3.34281531081789","3.51488531258731","3.44427712461671","3.3937740055405","3.29430393603252","3.05987520732361","3.40603781948829","5.22532472109377","3.70348810889041","3.56436411231747","3.71687635152344","4.5069176688832","4.75725752445881","4.10370110690774","3.91862347200095","4.48682315029716","3.97714962082596","3.82751483744604","3.70428771789551","3.78190696436379","3.53125703364","3.77085397073738","3.93564499703518","3.53217088013033","3.7949810979049","3.5293966876378","4.01171772110927","4.69763054054708","4.81200516398584",
"Barbados","BRB","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","","","","","","","","0.0191455519138275","0.0213024691080667","0.0319477677360323","0.0209290999949602","0.130736462517431","0.0198746326963774","0.370214169678935","0.348243524547633","0.642164141927138","0.421366026303166","0.161102389019469","0.10371355547275","0.148641458133283","0.0581056490959735","0.0200671392181231","0.0101077953791845","0.00733412469623575","0.0108425016830492","0.158790915231301","0.0717529468759741","0.860172616967314","0.570248767299623","0.683376559432275","0.131694422753005","0.231975213765675","0.497736845494479","0.402711003387513","0.361321597891265","1.23279231597172","0.589476450596692","0.367413736322382","0.198376594089314","0.1831401707889","0.157456582021961","0.197654338519961","0.54215091016199","0.656312193176786","0.256086090962439","0.205057314196062","1.00924725519444","0.334573863213359","0.178020045646107","0.187389030432703","0.45063885877629","0.274167092803088","0.42390747154181","0.439016483966789","0.323404433664158","0.58150135981642","0.191699951350567",
"Brunei Darussalam","BRN","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","","","1.69254835402558","1.31413297594775","1.21297613176759","0.867369424939774","0.576007632664278","0.34458193540443","0.225705591718553","0.300284476190196","0.316868217614377","0.181136867860884","0.0880102520288833","0.136173597558796","0.0633632484055752","0.0264625904409144","0.0508591863594989","0.0346608774832824","0.0178144779947577","0.0203361710615548","0.0102245827109585","0.00205018445812682","0.000795435730511604","0.00382113097728165","0.000852412745569198","0.0010822858940086","0.00098399007740606","0.00670864375995905","0.00812326387126548","0.00769834411752126","0.00597312402974332","0.00643189219363472","0.00622896140495848","0.000786218415175924","0.00525681184630631","","","0.00585172712741061","0.00244573958173113","","","0.00402496766682995","0.00509549154486458","0.00471057304711927","0.00777428087630151","","0.00458587338266583","","","","","","0.0123513697984682","0.0152747866896282","0.0247276841246401","0.0323974876013152","",
"Bhutan","BTN","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.84025448916896","7.99702861206643","7.16419837904013","7.50901964210663","","","","2.97515185090638","1.66494017613722","","","","","","0.241812956226168","0.13638573026056","0.0514388248031212","0.0143580343888703","0.114249743453711","0.202057674817135","0.231919488081049","0.758261854965556","","","","",
"Botswana","BWA","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.340567520010247","0.454534818523563","0.327657113644595","0.116703367641394","0.280940916535214","0.163440860220912","0.15418193162342","0.171117447648293","0.294181753134741","0.165058040572032","0.190303723189413","0.180160546282252","0.208850791871626","0.094287624979715","0.107150870644047","0.095542767597725","",
"Central African Republic","CAF","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","","","40.7518873839666","31.0318816603048","23.8380533251684","23.9649598055238","19.9580449252557","28.0694531366044","28.7479291453244","33.8282678709492","29.1720084325858","34.7606376788771","","49.710243249332","46.7706394498746","50.6132343609119","45.018495490588","32.9358817463525","29.7713379383553","26.2649600684354","42.6335485441107","","","","","","","","","24.1478976823136","","","","13.2682301801177","11.1366045827834","19.9195936550792","24.236403159537","25.9948924777933","34.4142729631464","25.2493447654032","13.0808745202938","27.9390566284888","27.5170737941341","25.4231790375235","44.6521933903418","43.1692677142408","27.3067847841983","48.8231003212609","51.3723499602507","31.6112540249637","36.4048730810632","31.4771008241346","32.4010058308726","46.0392165237174","98.94720723049","19.0844309475462","",
"Canada","CAN","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","","","15.180585898498","15.8546625819673","14.3461782871787","14.1894561809507","12.2311217236011","11.3750874275947","11.2926107134223","11.4686444467408","10.1692137945117","10.556257990443","11.3302972034281","11.8832133054386","11.0652659819906","9.57618120184","11.3202158689351","11.6992134745391","11.5546749156036","12.1269600098833","11.0652489465368","9.50682950791106","8.67899474629865","9.24186749985834","8.79762061670964","8.14449205479279","9.15862820838018","10.9751359412472","10.1402367931077","10.5356114896015","9.05202365934364","8.08302137638436","8.34904987918019","8.64005496472849","9.0101951224189","9.30897800481127","8.0266926877753","7.66770187080325","6.74510212922865","6.74640890428891","6.62941585892475","5.98381072732162","5.50727716504093","5.09926463407604","5.82013911458384","5.0413830509775","4.74871884731005","4.32198289400758","3.48067157307151","3.6046674488439","4.25931062168081","4.05220287248669","3.74341915484958","4.19692141300167","4.04680959463009","4.5861326361354","4.934635530741",
"Central Europe and the Baltics","CEB","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.16853737869615","3.93372701801526","3.68358269112609","3.20813132809773","3.05904777575797","2.83796919495614","3.09221075603265","2.86549291342073","2.40603039831824","2.37095979417807","2.3021128493244","1.96219779131228","1.75546867052107","1.56160587812547","1.54996980778788","1.31716461493999","1.41989234816468","1.59216722473433","1.56425739181434","1.56807055325211","1.66013401593736","1.6467873809956","1.59817063301306","1.51560135186235",
"Switzerland","CHE","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","","","1.58446528398611","1.62405379239847","1.5289900709993","1.4300003887036","1.47548679084017","1.46853172122042","1.58434968095053","1.36340009864582","1.16612181814825","1.16548365207907","1.25962869830098","1.42450737597701","1.41081585071075","1.06491408544302","1.23117209091798","1.19282994226665","0.981741406324315","1.13812419414634","1.07224606310811","0.999159112365926","0.951135678040212","0.951901004445482","1.04636151262266","0.990145779115266","0.907080316481905","0.892363897703449","0.884002378238834","0.837803598693359","0.766285074724832","0.735338779148823","0.715049971778281","0.650038696154458","0.696974984928006","0.733636201292217","0.594610207858629","0.594116124818069","0.564361074685271","0.558219471710741","0.642952756575614","0.530110498207895","0.460907305035111","0.396693823145713","0.393364417358423","0.386887291882409","0.3685404250961","0.37064311158122","0.341992157852905","0.283165558235345","0.294849409387636","0.271215815272367","0.25162158705672","0.243722605551459","0.245676503442601","0.22007058908576","0.209976125942696",
"Channel Islands","CHI","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","","","2.56657149522506","2.3731280279448","2.03440672158265","1.81851636576997","1.53508329055403","2.61150060796499","2.79527269289318","3.22658501419333","2.92762645577276","3.38122237408021","3.797837720429","3.05165801168552","4.21809351280255","6.79746672464442","6.54164490728355","7.98909180201899","10.1230682568639","9.25037039795928","10.006993692223","9.2951384923715","9.25424532057543","8.2600637010611","10.1131681550865","8.4458905578046","9.76487284199002","10.9100050148474","9.65202709687976","8.02899824724407","8.53191797345327","8.03798357271559","9.1658780811728","10.2935314891881","11.0855669921638","12.4090362163536","9.41939492398766","8.92334486641787","8.96602047564155","9.68687534760955","10.2749019948699","10.2833447217012","9.58364349446041","8.38108958917172","7.51145618419543","5.96135482563526","4.7129925961298","5.44048794092037","6.00827180521651","5.35803296384612","5.04326002385103","5.1926183848452","5.17706789886145","5.88329241824535","6.19458123711418","6.60254945570305","6.63484358694393",
"China","CHN","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","5.70857188640502","5.12149097746679","4.7318185375915","5.90692936006354","5.64947450299646","4.9962122204279","3.49281065524571","2.82343628656418","2.25872357256462","2.01620042060318","2.10388680493662","1.69204714718549","1.55851720418625","1.38269856357539","1.09457876789047","1.21271358308901","1.08531172132231","0.863739086098595","0.780540990944218","0.643643193018088","0.53989323568426","0.522731472712583","0.476262289801596","0.458951894397026","0.434411564133138","0.448398181573775","0.456645175840948","0.533552859434626","0.461590928228083","0.440282633473538","0.446023529606128","0.395407844874485","",
"Cote d'Ivoire","CIV","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","","","21.5104891052899","22.7111594044046","25.220729053042","28.768539980571","26.7336222945342","29.8154382025568","26.9896346850301","31.8569139886328","24.6233498132722","26.4622687795908","29.4291616937217","36.9538037078102","24.4899551047954","19.4487628036007","21.5951906280606","17.3317992253146","15.3102069315627","18.3157893005159","","17.1041967405553","15.7272389084514","18.5111898716426","","11.8591252202705","","","","","","","","","","19.8835664702557","14.202112932742","10.8553971052593","11.1621314678595","10.0308319767979","13.9652575294557","11.1843470166769","8.4017103147764","9.08420950751609","9.02882251148635","8.2732473004194","8.02280550720305","8.8651634614853","8.74589101819346","5.67255107538121","9.64835969026969","13.4531239256522","11.4591878155519","10.2302542822999","8.83706470069677","8.74998430127238","",
